date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:58:24	25015/25015	---M--	200	added ('OK')	text/html	etag:%222c1c030-61b7-53255d5cacd00%22	http://www.datasavantconsulting.com/roland/	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/index.html	(from )
19:58:24	50/50	---M--	200	added ('OK')	text/plain	etag:%22264c2e3-32-4853a83f03ec0%22	http://www.datasavantconsulting.com/robots.txt		(from )
19:58:26	29277/29277	---M--	200	added ('OK')	text/html	etag:%2227301eb-725d-518add9521f80%22	http://www.datasavantconsulting.com/roland/Spectre/index.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/index.html	(from http://www.datasavantconsulting.com/roland/)
19:58:26	56643/56643	---M--	200	added ('OK')	text/html	etag:%2227301e8-dd43-518add92458c0%22	http://www.datasavantconsulting.com/roland/Spectre/updates2.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/updates2.html	(from http://www.datasavantconsulting.com/roland/)
19:58:27	229781/229781	---M--	200	added ('OK')	text/html	etag:%222730229-38195-517574c76c900%22	http://www.datasavantconsulting.com/roland/Spectre/maclist2.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/maclist2.html	(from http://www.datasavantconsulting.com/roland/)
19:58:29	9931/9931	---M--	200	added ('OK')	text/html	etag:%2227301de-26cb-518add96161c0%22	http://www.datasavantconsulting.com/roland/Spectre/download.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/download.html	(from http://www.datasavantconsulting.com/roland/)
19:58:29	13310/13310	---M--	200	added ('OK')	text/html	etag:%2226702bf-33fe-52c594a7d7240%22	http://www.datasavantconsulting.com/roland/sastips.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/sastips.html	(from http://www.datasavantconsulting.com/roland/)
19:58:29	74557/74557	---M--	200	added ('OK')	text/html	etag:%222730035-1233d-4bafde556b600%22	http://www.datasavantconsulting.com/roland/RGPP/rgpp.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/RGPP/rgpp.html	(from http://www.datasavantconsulting.com/roland/)
19:58:30	21509/21509	---M--	200	added ('OK')	image/jpeg	etag:%222c1c038-5405-4a59391660340%22	http://www.datasavantconsulting.com/roland/Roland1.jpg	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Roland1.jpg	(from http://www.datasavantconsulting.com/roland/)
19:58:31	1986/1986	---M--	200	added ('OK')	image/gif	etag:%222670240-7c2-4399aa5305e80%22	http://www.datasavantconsulting.com/roland/Logo_25gry.gif	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Logo_25gry.gif	(from http://www.datasavantconsulting.com/roland/)
19:58:31	20702/20702	---M--	200	added ('OK')	text/plain	etag:%2227300d9-50de-4fd1fb20f4000%22	http://www.datasavantconsulting.com/roland/Spectre/utilmacros/rsubmitter.sas	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/utilmacros/rsubmitter.sas	(from http://www.datasavantconsulting.com/roland/)
19:58:32	32305/32305	---M--	200	added ('OK')	text/html	etag:%22273007c-7e31-4bc1799e47ac0%22	http://www.datasavantconsulting.com/roland/Spectre/aetab.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/aetab.html	(from http://www.datasavantconsulting.com/roland/)
19:58:33	12030/12030	---M--	200	added ('OK')	text/html	etag:%222670252-2efe-45505ab997140%22	http://www.datasavantconsulting.com/roland/minmacros.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/minmacros.html	(from http://www.datasavantconsulting.com/roland/)
19:58:33	13390/13390	---M--	200	added ('OK')	text/html	etag:%22267038f-344e-439a131270000%22	http://www.datasavantconsulting.com/roland/unix.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/unix.html	(from http://www.datasavantconsulting.com/roland/)
19:58:34	10363/10363	---M--	200	added ('OK')	text/html	etag:%222670391-287b-48da5a8ebf980%22	http://www.datasavantconsulting.com/roland/unixtips.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/unixtips.html	(from http://www.datasavantconsulting.com/roland/)
19:58:34	51575/51575	---M--	200	added ('OK')	text/html	etag:%2227301dc-c977-515972d0376c0%22	http://www.datasavantconsulting.com/roland/Spectre/bugs.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/bugs.html	(from http://www.datasavantconsulting.com/roland/)
19:58:36	970/970	---M--	404	error ('Not%20Found')	text/html	etag:%22264c95b-3ca-46e48f6228240%22	http://www.datasavantconsulting.com/roland/index_files/navbar.js	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/index_files/navbar.js	(from http://www.datasavantconsulting.com/roland/)
19:58:36	22252/22252	---M-Z	200	added ('OK')	application/x-javascript	etag:W/%225714b418-56ec%22	http://www.statcounter.com/counter/counter.js	C:/My%20Web%20Sites/Roland/www.statcounter.com/counter/counter.js	(from http://www.datasavantconsulting.com/roland/)
19:58:37	132336/132336	---M--	200	added ('OK')	text/html	etag:%22273001e-204f0-4a5ad230fb5c0%22	http://www.datasavantconsulting.com/roland/Spectre/scrlist2.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/scrlist2.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:39	29915/29915	---M--	200	added ('OK')	text/html	etag:%2227301f6-74db-4a38e7fffd9c0%22	http://www.datasavantconsulting.com/roland/Spectre/faq.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/faq.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:40	970/970	---M--	404	error ('Not%20Found')	text/html	etag:%22264c95b-3ca-46e48f6228240%22	http://www.datasavantconsulting.com/roland/Spectre/counter.php	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/counter.12.delayed	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:42	224022/224022	---M--	200	added ('OK')	text/html	etag:%22273022b-36b16-4bc179a4f4a80%22	http://www.datasavantconsulting.com/roland/Spectre/unistats.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/unistats.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:42	333563/333563	---M--	200	added ('OK')	text/html	etag:%2227301e0-516fb-51836aea67b40%22	http://www.datasavantconsulting.com/roland/Spectre/npcttab.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/npcttab.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:44	7746/7746	---M--	200	added ('OK')	text/html	etag:%2227301f0-1e42-48d5156faff80%22	http://www.datasavantconsulting.com/roland/Spectre/learnunix.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/learnunix.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:44	7332/7332	---M--	200	added ('OK')	text/html	etag:%222730259-1ca4-48d51262a0cc0%22	http://www.datasavantconsulting.com/roland/Spectre/scripts/index.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/scripts/index.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:44	970/970	---M--	404	error ('Not%20Found')	text/html	etag:%22264c95b-3ca-46e48f6228240%22	http://www.datasavantconsulting.com/roland/Spectre/speedtips.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/speedtips.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:44	6584/6584	---M--	200	added ('OK')	text/html	etag:%22273020e-19b8-51e03d0995c40%22	http://www.datasavantconsulting.com/roland/Spectre/nutshell.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/nutshell.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:46	8121/8121	---M--	200	added ('OK')	text/html	etag:%222730224-1fb9-48d515765cf40%22	http://www.datasavantconsulting.com/roland/Spectre/derived.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/derived.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:46	6573/6573	---M--	200	added ('OK')	text/html	etag:%2227302f8-19ad-48d51565326c0%22	http://www.datasavantconsulting.com/roland/Spectre/procflow.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/procflow.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:47	28768/28768	---M--	200	added ('OK')	text/html	etag:%2227301f4-7060-48d5157c15cc0%22	http://www.datasavantconsulting.com/roland/Spectre/batch.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/batch.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:47	12251/12251	---M--	200	added ('OK')	text/html	etag:%2227301dd-2fdb-4a5add5ef5600%22	http://www.datasavantconsulting.com/roland/Spectre/titles.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/titles.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:47	11155/11155	---M--	200	added ('OK')	text/html	etag:%2227301e4-2b93-4a07d51e28b00%22	http://www.datasavantconsulting.com/roland/Spectre/openrep.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/openrep.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:48	18886/18886	---M--	200	added ('OK')	text/html	etag:%222730227-49c6-4a07d51d348c0%22	http://www.datasavantconsulting.com/roland/Spectre/popfmt.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/popfmt.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:49	11621/11621	---M--	200	added ('OK')	text/html	etag:%2227301e7-2d65-4a9ff57c31540%22	http://www.datasavantconsulting.com/roland/Spectre/mkdsets.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/mkdsets.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:49	21504/21504	---M--	200	added ('OK')	text/html	etag:%222730002-5400-4ae3992511980%22	http://www.datasavantconsulting.com/roland/Spectre/freqsept.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/freqsept.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:50	28660/28660	---M--	200	added ('OK')	text/html	etag:%2227301f2-6ff4-4ade4b2a2b900%22	http://www.datasavantconsulting.com/roland/Spectre/uniwithby.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/uniwithby.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:51	70952/70952	---M--	200	added ('OK')	text/html	etag:%22273022d-11528-4ade4b2843480%22	http://www.datasavantconsulting.com/roland/Spectre/unilab1.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/unilab1.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:53	8651/8651	---M--	200	added ('OK')	text/html	etag:%222730082-21cb-4bc1799b6b400%22	http://www.datasavantconsulting.com/roland/Spectre/unilab2.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/unilab2.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:53	13596/13596	---M--	200	added ('OK')	text/html	etag:%222730083-351c-4bc1799a771c0%22	http://www.datasavantconsulting.com/roland/Spectre/unilab3.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/unilab3.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:54	36644/36644	---M--	200	added ('OK')	text/html	etag:%222730084-8f24-4bc179979ab00%22	http://www.datasavantconsulting.com/roland/Spectre/unilab4.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/unilab4.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:55	4528/4528	---M--	200	added ('OK')	text/html	etag:%222730008-11b0-5143e406d8340%22	http://www.datasavantconsulting.com/roland/Spectre/labmacros.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/labmacros.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:55	12109/12109	---M--	200	added ('OK')	text/html	etag:%22273000a-2f4d-517574cb3d200%22	http://www.datasavantconsulting.com/roland/Spectre/trt_emerg.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/trt_emerg.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:55	3443/3443	---M--	200	added ('OK')	text/html	etag:%222730009-d73-517266a0d35c0%22	http://www.datasavantconsulting.com/roland/Spectre/temp_trt.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/temp_trt.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:56	47966/47966	---M--	200	added ('OK')	text/html	etag:%222730055-bb5e-4ae04cb509240%22	http://www.datasavantconsulting.com/roland/Spectre/tenfoot.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/tenfoot.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:58	19826/19826	---M--	200	added ('OK')	text/html	etag:%2227301ed-4d72-4ade4b21964c0%22	http://www.datasavantconsulting.com/roland/Spectre/winusers.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/winusers.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:58	8973/8973	---M--	200	added ('OK')	text/html	etag:%2227302f7-230d-4a197238699c0%22	http://www.datasavantconsulting.com/roland/Spectre/validate.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/validate.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:58	7100/7100	---M--	200	added ('OK')	text/html	etag:%222730054-1bbc-4a44312fa4bc0%22	http://www.datasavantconsulting.com/roland/Spectre/quiz1.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/quiz1.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:58	13750/13750	---M--	200	added ('OK')	text/html	etag:%2227301ea-35b6-4a19724d64b40%22	http://www.datasavantconsulting.com/roland/Spectre/adhoc.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/adhoc.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:59	7972/7972	---M--	200	added ('OK')	text/html	etag:%2227301e9-1f24-48d5156ebbd40%22	http://www.datasavantconsulting.com/roland/Spectre/legacy.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/legacy.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:59	7548/7548	---M--	200	added ('OK')	text/html	etag:%2227301f7-1d7c-48d515671ab40%22	http://www.datasavantconsulting.com/roland/Spectre/printing.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/printing.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:58:59	16764/16764	---M--	200	added ('OK')	text/html	etag:%222730225-417c-4a1972105bb40%22	http://www.datasavantconsulting.com/roland/Spectre/power.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/power.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:59:00	23728/23728	---M--	200	added ('OK')	text/html	etag:%22273022e-5cb0-4a07d51b4c440%22	http://www.datasavantconsulting.com/roland/Spectre/xytitles.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/xytitles.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:59:01	9018/9018	---M--	200	added ('OK')	text/html	etag:%2227302f6-233a-48d5157380880%22	http://www.datasavantconsulting.com/roland/Spectre/genstand.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/genstand.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:59:01	11573/11573	---M--	200	added ('OK')	text/html	etag:%22273022a-2d35-4a197219e51c0%22	http://www.datasavantconsulting.com/roland/Spectre/repmacros.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/repmacros.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:59:02	25709/25709	---M--	200	added ('OK')	text/html	etag:%22273020d-646d-4a0313d0dd140%22	http://www.datasavantconsulting.com/roland/Spectre/admin.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/admin.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:59:03	7411/7411	---M--	200	added ('OK')	text/html	etag:%22273001f-1cf3-4a01c201ad340%22	http://www.datasavantconsulting.com/roland/Spectre/scrindex.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/scrindex.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:59:03	24129/24129	---M--	200	added ('OK')	text/html	etag:%222730023-5e41-4db6787205480%22	http://www.datasavantconsulting.com/roland/Spectre/macindex.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/macindex.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:59:04	164060/164060	---M--	200	added ('OK')	text/html	etag:%222730231-280dc-4ade4b265b000%22	http://www.datasavantconsulting.com/roland/Spectre/atwork.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/atwork.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:59:06	7955/7955	---M--	200	added ('OK')	text/html	etag:%22273021d-1f13-48d5156256000%22	http://www.datasavantconsulting.com/roland/Spectre/t2event.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/t2event.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:59:06	4553/4553	---M--	200	added ('OK')	text/html	etag:%22273020c-11c9-48d515765cf40%22	http://www.datasavantconsulting.com/roland/Spectre/dosemerge.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/dosemerge.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:59:06	16284/16284	---M--	200	added ('OK')	text/html	etag:%2227302f9-3f9c-48d5156dc7b00%22	http://www.datasavantconsulting.com/roland/Spectre/locf.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/locf.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:59:07	15675/15675	---M--	200	added ('OK')	text/html	etag:%2227302fa-3d3b-51e121aa7c340%22	http://www.datasavantconsulting.com/roland/Spectre/sastech.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/sastech.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:59:07	15166/15166	---M--	200	added ('OK')	text/html	etag:%2227301f1-3b3e-48d5157198400%22	http://www.datasavantconsulting.com/roland/Spectre/install.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/install.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:59:08	22320/22320	---M--	200	added ('OK')	text/html	etag:%222730226-5730-48d5157198400%22	http://www.datasavantconsulting.com/roland/Spectre/installw.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/installw.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:59:09	15427/15427	---M--	200	added ('OK')	text/html	etag:%2227301f5-3c43-48d5156faff80%22	http://www.datasavantconsulting.com/roland/Spectre/keycomp.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/keycomp.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:59:09	15590/15590	---M--	200	added ('OK')	text/html	etag:%2227301f9-3ce6-48d5157d09f00%22	http://www.datasavantconsulting.com/roland/Spectre/amending.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/amending.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:59:10	1691/1691	---M--	200	added ('OK')	text/html	etag:%2227301ec-69b-51aec5201b180%22	http://www.datasavantconsulting.com/roland/Spectre/contact.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/contact.html	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:59:10	6862/6862	---M--	200	added ('OK')	text/html	etag:%22273009e-1ace-5143e405e4100%22	http://www.datasavantconsulting.com/roland/Spectre/collisions.html	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/collisions.html	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
19:59:16	26575/26575	---M--	200	added ('OK')	text/plain	etag:%22273007b-67cf-51737955b9300%22	http://www.datasavantconsulting.com/roland/Spectre/clinmacros/aetab.sas	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/clinmacros/aetab.sas	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
19:59:26	57279/57279	---M--	200	added ('OK')	text/plain	etag:%222730214-dfbf-514feef7193c0%22	http://www.datasavantconsulting.com/roland/Spectre/clinmacros/unipvals.sas	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/clinmacros/unipvals.sas	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
19:59:30	115581/115581	---M--	200	added ('OK')	text/plain	etag:%222730213-1c37d-51737950f47c0%22	http://www.datasavantconsulting.com/roland/Spectre/clinmacros/npcttab.sas	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/clinmacros/npcttab.sas	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
19:59:30	264192/264192	---M--	200	added ('OK')	text/plain	etag:%22273021f-40800-48d5155f79940%22	http://www.datasavantconsulting.com/roland/Spectre/unistats.pps	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/unistats.pps	(from http://www.datasavantconsulting.com/roland/Spectre/index.html)
19:59:31	8514/8514	---M--	200	added ('OK')	text/plain	etag:%22273003d-2142-514feef9f5a80%22	http://www.datasavantconsulting.com/roland/Spectre/clinmacros/trnslvls.sas	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/clinmacros/trnslvls.sas	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
19:59:31	142092/142092	---M--	200	added ('OK')	text/plain	etag:%222730219-22b0c-517eaff167040%22	http://www.datasavantconsulting.com/roland/Spectre/clinmacros/unistats.sas	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/clinmacros/unistats.sas	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
19:59:33	8769/8769	---M--	200	added ('OK')	text/plain	etag:%222730079-2241-514feefbddf00%22	http://www.datasavantconsulting.com/roland/Spectre/clinmacros/prntlvls.sas	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/clinmacros/prntlvls.sas	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
19:59:34	22773/22773	---M--	200	added ('OK')	text/plain	etag:%22273002b-58f5-514feefae9cc0%22	http://www.datasavantconsulting.com/roland/Spectre/clinmacros/rgpp.sas	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/clinmacros/rgpp.sas	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
19:59:34	16783/16783	---M--	200	added ('OK')	text/plain	etag:%222730216-418f-514feeffae800%22	http://www.datasavantconsulting.com/roland/Spectre/clinmacros/npctpvals.sas	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/clinmacros/npctpvals.sas	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
19:59:34	55964/55964	---M--	200	added ('OK')	text/plain	etag:%22273021b-da9c-514feef901840%22	http://www.datasavantconsulting.com/roland/Spectre/clinmacros/unicatrep.sas	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/clinmacros/unicatrep.sas	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
19:59:35	3927/3927	---M--	200	added ('OK')	text/plain	etag:%222730041-f57-514fef0196c80%22	http://www.datasavantconsulting.com/roland/Spectre/clinmacros/comblvls.sas	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/clinmacros/comblvls.sas	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
19:59:35	13355/13355	---M--	200	added ('OK')	text/plain	etag:%222730078-342b-514fef00a2a40%22	http://www.datasavantconsulting.com/roland/Spectre/clinmacros/freqlvls.sas	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/clinmacros/freqlvls.sas	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
19:59:35	7989/7989	---M--	200	added ('OK')	text/plain	etag:%222730006-1f35-514fef037f100%22	http://www.datasavantconsulting.com/roland/Spectre/clinmacros/blflagdtcm1.sas	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/clinmacros/blflagdtcm1.sas	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
19:59:36	5278/5278	---M--	200	added ('OK')	text/plain	etag:%22273008d-149e-514fef0567580%22	http://www.datasavantconsulting.com/roland/Spectre/clinmacros/blflag.sas	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/clinmacros/blflag.sas	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
19:59:36	4498/4498	---M--	200	added ('OK')	text/plain	etag:%22273005b-1192-514fef065b7c0%22	http://www.datasavantconsulting.com/roland/Spectre/clinmacros/unistatlabel.sas	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/clinmacros/unistatlabel.sas	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
19:59:36	3957/3957	---M--	200	added ('OK')	text/plain	etag:%222730218-f75-514fef074fa00%22	http://www.datasavantconsulting.com/roland/Spectre/clinmacros/unicat2word.sas	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/clinmacros/unicat2word.sas	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
19:59:37	3104/3104	---M--	200	added ('OK')	text/plain	etag:%222730067-c20-514fef0937e80%22	http://www.datasavantconsulting.com/roland/Spectre/clinmacros/nodata.sas	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/clinmacros/nodata.sas	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
19:59:37	7197/7197	---M--	200	added ('OK')	text/plain	etag:%22273021c-1c1d-514fef0843c40%22	http://www.datasavantconsulting.com/roland/Spectre/clinmacros/unimap.sas	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/clinmacros/unimap.sas	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
19:59:38	7973/7973	---M--	200	added ('OK')	text/plain	etag:%222730217-1f25-514fef0a2c0c0%22	http://www.datasavantconsulting.com/roland/Spectre/clinmacros/locf.sas	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/clinmacros/locf.sas	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
19:59:38	6573/6573	---M--	200	added ('OK')	text/plain	etag:%22273021a-19ad-514fef0b20300%22	http://www.datasavantconsulting.com/roland/Spectre/clinmacros/dosemerge.sas	C:/My%20Web%20Sites/Roland/www.datasavantconsulting.com/roland/Spectre/clinmacros/dosemerge.sas	(from http://www.datasavantconsulting.com/roland/Spectre/updates2.html)
